business_name,business_status,street_name_address,lot_address,latitude,longitude
씨유여주 천송점,영업,"경기도 여주시 신륵2길 1, 102호 (천송동)",경기도 여주시 천송동 299-10번지 ,37.3017159,127.6594088
세븐일레븐 마장교차로점,영업,경기도 여주시 능서면 마장로 122,경기도 여주시 능서면 신지리 257-1번지 ,37.29849398,127.5791125
세븐일레븐 여주문화점,영업,"경기도 여주시 세종로14번길 18, 여주중앙프라자 1층 102호 (창동)",경기도 여주시 창동 68번지 여주중앙프라자 ,37.29735263,127.6350212
GS25 천송점,영업,"경기도 여주시 여양로 231, 1층 (천송동)",경기도 여주시 천송동 590-1번지 ,37.30293961,127.6482419
GS25창동점,영업,경기도 여주시 영릉로 64 (창동),경기도 여주시 창동 228번지 ,37.29305467,127.6299667
씨유여주IC점,영업,"경기도 여주시 세종로 390, 1층 (점봉동)",경기도 여주시 점봉동 437-1번지 ,37.2638096,127.639746
이마트24 여주스위첸점,영업,"경기도 여주시 여양로233번길 5-22, 1층 (천송동)",경기도 여주시 천송동 591-6번지 ,37.30172036,127.6487729
세븐일레븐 여주점봉점,영업,"경기도 여주시 세종로 375-3, 1층 (점봉동)",경기도 여주시 점봉동 437-22번지 1동 ,37.2648889,127.6401046
데이앤데이 세종병원점,영업,"경기도 여주시 청심로 43, 1층 (하동)",경기도 여주시 하동 435-3번지 1동 ,37.3011877,127.6254212
CU여주대신중앙점,영업,경기도 여주시 대신면 여양로 1471-1,경기도 여주시 대신면 율촌리 343-1번지 ,37.37351038,127.5849129
W마트,영업,"경기도 여주시 여흥로160번길 37-4, 1층 (상동)",경기도 여주시 상동 373번지 ,37.2923584,127.6405504
GS25여주대점,영업,"경기도 여주시 세종로 350-4, B동 지하층 102호 (점봉동)",경기도 여주시 점봉동 429-195번지 ,37.26691144,127.6376415
씨유 여주오드카운티점,영업,"경기도 여주시 도예로 83-36, 상가동 1층 104호 (오학동, 여주오드카운티)",경기도 여주시 오학동 408번지 여주오드카운티 ,37.312301,127.64161
GS25 여주신해리점,영업,"경기도 여주시 가남읍 경충대로 1547, 1층",경기도 여주시 가남읍 신해리 603-3번지,37.2188917,127.5281449
CU여주도예촌점,영업,경기도 여주시 여양로 216 (천송동),경기도 여주시 천송동 515-12번지,37.3020474,127.6499148
미니스톱 여주가남점,폐업,"경기도 여주시 가남읍 가남로 29, 1층",경기도 여주시 가남읍 삼군리 356-1번지 2동 ,37.22233929,127.5604265
GS25편의점(가남태평점),폐업,경기도 여주시 가남읍 일신로 39,경기도 여주시 가남읍 태평리 258번지 ,37.2142564,127.5430626
CU여주 점동점,폐업,경기도 여주시 점동면 청안로 133,경기도 여주시 점동면 청안리 126-2번지,37.2063377,127.6620511
GS25 여주삼진,폐업,경기도 여주시 현암2길 26 (현암동),경기도 여주시 현암동 177-8번지,37.3088291,127.6388283
CU 여주천송점,폐업,"경기도 여주시 신륵2길 1, 1층 (천송동)",경기도 여주시 천송동 299-10번지 ,37.3017159,127.6594088
CU여주대신중앙점,폐업,경기도 여주시 대신면 여양로 1471-1,경기도 여주시 대신면 율촌리 343-1번지 ,37.37351038,127.5849129
구관편의점,폐업,경기도 여주시 가남읍 화평길 116,경기도 여주시 가남읍 본두리 677번지,37.2393944,127.5701763
신관편의점,폐업,경기도 여주시 가남읍 화평길 116,경기도 여주시 가남읍 본두리 677번지,37.2393944,127.5701763
미니스톱,폐업,경기도 여주시 청심로 61,경기도 여주시 하동 122-2번지 ,37.3006361,127.6275032
GS25 여주에이스점,폐업,"경기도 여주시 세종로40번길 8-1, 1층 (창동)",경기도 여주시 창동 150-3번지 ,37.2946944,127.6350553
씨유 여주대로점,폐업,경기도 여주시 영릉로 19,경기도 여주시 창동 181-7번지,37.2892206,127.6325511
CU 여주KCC점,폐업,경기도 여주시 가남읍 금강그린길 56,경기도 여주시 가남읍 본두리 1-3번지 10동 ,37.24047828,127.5935917
세븐일레븐 태평사거리점,폐업,"경기도 여주시 가남읍 설가로 902, 1동 1층",경기도 여주시 가남읍 태평리 113-3번지 1동 ,37.20072822,127.5439011
GS25 백학산단점,영업,경기도 연천군 백학면 백학산단길 10-10,경기도 연천군 백학면 통구리 1068-2번지,38.0170609,126.9136358
GS25 연천통현점,영업,경기도 연천군 연천읍 현문로5번길 3,경기도 연천군 연천읍 통현리 245-4번지,38.076747,127.0778629
CU연천대로점,영업,경기도 연천군 전곡읍 평화로 896,경기도 연천군 전곡읍 은대리 422-32번지,38.0486987,127.0679796
세븐일레븐 연천전곡점,영업,"경기도 연천군 전곡읍 은전로78번길 78, 1층",경기도 연천군 전곡읍 전곡리 336-81번지 1층 ,38.02489584,127.0695075
GS25 연천청산점,영업,경기도 연천군 청산면 청창로 175,경기도 연천군 청산면 대전리 527-5번지,38.0093729,127.084091
씨유 푸르미점,영업,"경기도 연천군 전곡읍 평화로673번길 47, 1층",경기도 연천군 전곡읍 은대리 640-2번지,38.0304764,127.0620294
씨유 연천백의리점,영업,경기도 연천군 청산면 청창로 710,경기도 연천군 청산면 백의리 824-5번지,38.0229577,127.1348312
CU전곡고능리점,영업,경기도 연천군 전곡읍 양연로 1377,경기도 연천군 전곡읍 고능리 91-2번지,38.007372,127.0535053
CU 연천감악점,영업,경기도 연천군 전곡읍 첫마을길 2,경기도 연천군 전곡읍 늘목리 101-2번지,37.9416517,127.0029274
GS25연천초성점,영업,경기도 연천군 청산면 학담로89번길 89-9,,38.0134307,127.1026908
씨유 연천한탄강점,영업,경기도 연천군 청산면 평화로 227,경기도 연천군 청산면 초성리 186번지,37.9936517,127.0701736
이마트24 연천군남점,영업,경기도 연천군 군남면 군남로 420,경기도 연천군 군남면 삼거리 418-6번지,38.084968,127.0196145
연천 백학 이마트24,영업,경기도 연천군 백학면 두백로 18,경기도 연천군 백학면 두일리 494-1번지,38.0308367,126.9148492
GS25 전곡명정,영업,"경기도 연천군 전곡읍 전은길 24, 가동 1층 101호",경기도 연천군 전곡읍 전곡리 411-3번지,38.0321467,127.0720312
씨유 연천로하스점,영업,경기도 연천군 연천읍 연천로 324,경기도 연천군 연천읍 현가리 85-4번지,38.1056132,127.0758401
세븐일레븐 군남사거리점,영업,경기도 연천군 군남면 군남로 120,경기도 연천군 군남면 진상리 666-9번지 ,38.05847253,127.018754
씨유 연천백학리조트점,영업,"경기도 연천군 백학면 노아로491번길 283, 백학 자유로리조트 A동 1층 105호",경기도 연천군 백학면 구미리 240번지 ,38.0082259,126.9477944
이마트24 연천코아루점,영업,"경기도 연천군 전곡읍 은빛로 83, 101호 (전곡 코아루 더클래스)",경기도 연천군 전곡읍 은대리 2502번지 전곡 코아루 더클래스 ,38.03692117,127.0726737
세븐일레븐 전곡점,영업,경기도 연천군 전곡읍 은전로 79,경기도 연천군 전곡읍 전곡리 459-13번지 ,38.02836502,127.0683148
이마트24 연천옥계리점,영업,경기도 연천군 군남면 군남로 836,경기도 연천군 군남면 옥계리 615-5번지 ,38.11402435,127.0460644
세븐일레븐 연천백학점,영업,"경기도 연천군 백학면 청정로46번길 20, 101호",경기도 연천군 백학면 노곡리 608번지 ,37.98965081,126.9201349
전곡조은점,영업,경기도 연천군 전곡읍 전곡로 139,경기도 연천군 전곡읍 전곡리 335-6번지 ,38.02450887,127.0687555
CU 연천군복지회관점,영업,경기도 연천군 전곡읍 전영로11번길 18 (연천군 복지회관),경기도 연천군 전곡읍 은대리 540-5번지 연천군 복지회관,38.030843,127.0673943
이마트24 연천미산점,영업,경기도 연천군 미산면 왕산로 2,경기도 연천군 미산면 우정리 374번지 ,38.0548335,127.0123727
CU전곡터미널점,영업,"경기도 연천군 전곡읍 온골로 49, 전곡버스터미널",경기도 연천군 전곡읍 전곡리 474-2번지 전곡버스터미널 ,38.0251491,127.0676171
CU 전곡점,영업,경기도 연천군 전곡읍 전곡로 170-2,경기도 연천군 전곡읍 전곡리 479-22번지 ,38.0272572,127.0676987
세븐일레븐 전곡코아루점,영업,경기도 연천군 전곡읍 전은길 34,경기도 연천군 전곡읍 전곡리 426-8번지 ,38.0329755,127.0720092
이마트24 연천와초리점,영업,경기도 연천군 연천읍 합내로 803,경기도 연천군 연천읍 와초리 116-17번지 ,38.1415226,127.089667
세븐일레븐 연천우정리점,영업,경기도 연천군 미산면 왕산로 1,경기도 연천군 미산면 우정리 401-5번지 화이트휴게소 ,38.0546984,127.0118144
지에스25 전곡조흥점,영업,"경기도 연천군 전곡읍 전곡로87번길 41, 조흥할인마트",경기도 연천군 전곡읍 전곡리 268-10번지 조흥할인마트 ,38.0199765,127.0700269
씨유 연천대삼점,영업,"경기도 연천군 전곡읍 전은길 9-11, 1층",경기도 연천군 전곡읍 전곡리 394-8번지,38.031589,127.0705045
세븐일레븐 전곡교육점,영업,"경기도 연천군 전곡읍 전곡로 102, 1층",경기도 연천군 전곡읍 전곡리 315-22번지 1층 ,38.02178663,127.071361
복합문화공간 비플러스,영업,경기도 연천군 연천읍 연천로 356-5,경기도 연천군 연천읍 현가리 50-3번지 ,38.10846861,127.0766411
미니스톱 연천옥계점,영업,경기도 연천군 군남면 군중로 4,경기도 연천군 군남면 옥계리 264-7번지,38.122499,127.0530258
cu 전곡한성점,영업,경기도 연천군 전곡읍 은전로91번길 2,경기도 연천군 전곡읍 전곡리 343-21번지,38.0287876,127.0697843
씨유 연천 청창로점,영업,경기도 연천군 청산면 청창로 244,경기도 연천군 청산면 대전리 401번지 ,38.00920514,127.0918907
지에스25 연천은대점,영업,경기도 연천군 전곡읍 청정로 2430-1,경기도 연천군 전곡읍 은대리 776-23번지,38.0281733,127.0553647
미니스톱 연천백학점,폐업,"경기도 연천군 백학면 두백로 18, 가동","경기도 연천군 백학면 두일리 494-1번지 494-5,494-6,494-7 가동",38.0308367,126.9148492
씨유 연천전곡고점,폐업,경기도 연천군 전곡읍 은전로91번길 134,경기도 연천군 전곡읍 전곡리 396-16번지,38.0333642,127.0698341
씨유 연천대삼점,폐업,경기도 연천군 전곡읍 전은길 9-11,경기도 연천군 전곡읍 전곡리 394-8번지,38.031589,127.0705045
미니스톱연천신망점,폐업,경기도 연천군 연천읍 신망로 3,경기도 연천군 연천읍 상리 142-8번지,38.1332959,127.0787761
GS25 전곡조흥점,폐업,경기도 연천군 전곡읍 전곡로87번길 41,경기도 연천군 전곡읍 전곡리 268-10번지 ,38.0199765,127.0700269
씨유오산세교호반점,영업,"경기도 오산시 내삼미로 142, 101호 (내삼미동)",경기도 오산시 내삼미동 899번지 세교신도시호반베르디움203상가동 1층 101호,37.1741939,127.0672782
미니스톱오산주공점,영업,"경기도 오산시 운천로 194, 나상가동 1층 101.102호 (부산동, 오산운암3단지 주공아파트)",경기도 오산시 부산동 779-4번지 오산운암3단지 주공아파트 101호 나상가동 102호,37.1550842,127.0799151
세븐일레븐오산한라점,영업,"경기도 오산시 발안로 1364, 1층 109,110호 (누읍동)",경기도 오산시 누읍동 438번지 한라그린타운아파트 1층 109호 상가동 110호,37.14211602,127.0495352
씨유오산궐동마크점,영업,"경기도 오산시 대호로 75, 1층 (궐동)",경기도 오산시 궐동 687-6번지 1층,37.1568373,127.0539459
씨유오산오솔휴게소점,영업,"경기도 오산시 경기대로 849 (세교동, 다동 2층)","경기도 오산시 세교동 173-21번지 외2필지(173-23,173-26) 다동 2층",37.1927208,127.0435294
미니스톱오산세마점,영업,"경기도 오산시 세마역로 95, 113,114호 (세교동)","경기도 오산시 세교동 598-3번지 113,114호",37.1871619,127.0420624
미니스톱오산원동점,영업,"경기도 오산시 밀머리로 45 (원동,,379-2, 735-12)","경기도 오산시 원동 380-1번지 ,379-2, 735-12",37.1378681,127.0753058
미니스톱오산타운점,영업,"경기도 오산시 궐동로7번길 3-9, 1층 (궐동)",경기도 오산시 궐동 679-8번지 1층,37.1587473,127.05442
지에스(GS)25오산대림점,영업,"경기도 오산시 오산로132번길 28-19, 1층 103호 (원동, 승희프라자)",경기도 오산시 원동 404-13번지 외 1필지(404-14) 1층 승희프라자 103호,37.138113,127.0726724
지에스(GS)25오산중원점,영업,"경기도 오산시 오산로 242, 1층 (오산동)",경기도 오산시 오산동 876-21번지 1층,37.1483332,127.0686408
GS(지에스)25궐동명성점,영업,"경기도 오산시 대호로 123, 1층 101호 (궐동)",경기도 오산시 궐동 612-4번지 1층 101호,37.16125247,127.0538589
세븐일레븐오산세교대림점,영업,"경기도 오산시 세마문학로 50, 116,117호 (지곶동, e편한세상)","경기도 오산시 지곶동 577번지 e편한세상 116,117호 ",37.1684692,127.0272581
GS25세교대림점,영업,"경기도 오산시 세마문학로 50, 133,134호 (지곶동, e편한세상)","경기도 오산시 지곶동 577번지 e편한세상 133,134호 ",37.1684692,127.0272581
씨유(CU)오산남촌점,영업,"경기도 오산시 성호대로 29, 1층 (오산동)",경기도 오산시 오산동 611-2번지 1층일부,37.1495067,127.0646458
지에스25은계점,영업,"경기도 오산시 은여울로43번길 14, 상가동 1층 101호 (은계동, 은계주공아파트)",경기도 오산시 은계동 80-4번지 은계주공아파트 상가동 101호,37.1596671,127.0708347
씨유오산세마수정점,영업,"경기도 오산시 세마역로19번길 26-7, 101호 (세교동)",경기도 오산시 세교동 610-2번지 101호,37.1830796,127.0438058
미니스톱오산수청점,영업,"경기도 오산시 수청로8번길 9-10, 1층 (수청동)",경기도 오산시 수청동 563-14번지 제이파크빌 1층,37.1716388,127.0597546
세븐일레븐외삼미대로점,영업,"경기도 오산시 문시로 124, 1층 (외삼미동)",경기도 오산시 외삼미동 327-46번지 1층,37.1888573,127.060646
미니스톱가장산단점,영업,"경기도 오산시 가장산업동로 28-5, 1층 (가장동)",경기도 오산시 가장동 375-8번지 1층 ,37.1619697,127.0389196
미니스톱오산점,영업,"경기도 오산시 운천로165번길 3, 1층 (오산동)",경기도 오산시 오산동 911-34번지 1층,37.1562485,127.0768881
지에스(GS)25오산세마점,영업,"경기도 오산시 세마역로19번길 50, 1층 (세교동)",경기도 오산시 세교동 607-1번지 1층,37.1841608,127.0440541
지에스(GS)25궐동빌리지점,영업,"경기도 오산시 대호로117번길 10, 1층 101호 (궐동, 삼호빌딩)",경기도 오산시 궐동 613-5번지 삼호빌딩 1층 101호,37.160721,127.0534532
씨유오산역원룸점,영업,"경기도 오산시 역광장로 77, 1층 (오산동)","경기도 오산시 오산동 603-13번지 외 3필지(603-9,603-90,603-162) 1층",37.1473966,127.0676945
미니스톱궐동드림빌점,영업,"경기도 오산시 궐동로69번서길 40 (궐동,101호)",경기도 오산시 궐동 649-24번지 101호 ,37.15800573,127.0603636
지에스(GS)25세마타운점,영업,"경기도 오산시 경기대로761번길 10, 504동 104호 (세교동, 행복주택)",경기도 오산시 세교동 587번지 오산세교주상1블록 504동 104호,37.1862774,127.0463076
미니스톱오산본점,영업,"경기도 오산시 궐리사로46번길 60-11, 1층 (궐동)",경기도 오산시 궐동 674-2번지 1층 ,37.1592783,127.0558389
씨유궐동우남점,영업,"경기도 오산시 궐리사로29번길 6, 1층 (궐동)",경기도 오산시 궐동 618-4번지 외1필지(618-5) 1층,37.1606657,127.0561663
씨유한신대60주년관점,영업,"경기도 오산시 한신대길 137, 한신대학교20동60주년기념관 1층 (양산동)",경기도 오산시 양산동 400번지 외 27필지 한신대학교20동60주년기념관 1층,37.1939696,127.0225021
지에스25오산푸르지오점,영업,"경기도 오산시 남부대로 411-12, 1층 111호 (고현동, 주광프라자)",경기도 오산시 고현동 23-26번지 주광프라자 1층 111호,37.1357553,127.0820339
세븐일레븐오산궐동공원점,영업,"경기도 오산시 궐리사로29번길 37, 1층 (궐동)",경기도 오산시 궐동 623-1번지 삼영빌 1층,37.1605296,127.0582827
세븐일레븐오산중앙점,영업,"경기도 오산시 오산로 283, 1층 (오산동)",경기도 오산시 오산동 842-10번지 소망마트 1층,37.1521988,127.0684415
미니스톱오산신장점,영업,"경기도 오산시 청학로 121, 1층 (궐동)",경기도 오산시 궐동 586-3번지 1층 ,37.1595536,127.0640348
(지에스)GS25오산매홀점,영업,"경기도 오산시 내삼미로80번길 9-6, 1층 (수청동)",경기도 오산시 수청동 631-3번지 1층 ,37.16941808,127.0678935
세븐일레븐오산원동점,영업,"경기도 오산시 대원로 27-1, 1층 (원동)",경기도 오산시 원동 761-28번지 1층,37.1464754,127.0714757
지에스25가장산단점,영업,"경기도 오산시 가장산업동로 32, 1층 (가장동)",경기도 오산시 가장동 375-1번지 1층,37.1624202,127.0389536
세븐일레븐오산누읍점,영업,"경기도 오산시 눕새로 10, 1층 (누읍동)",경기도 오산시 누읍동 628-1번지 1층,37.1401139,127.0538109
씨유궐동장고개점,영업,"경기도 오산시 대호로 64, 1층 (궐동)",경기도 오산시 궐동 689-8번지 1층,37.1564763,127.0550827
씨유오산은여울점,영업,경기도 오산시 은여울로67번길 17 (은계동),경기도 오산시 은계동 41번지,37.1608647,127.0720854
세븐일레븐오산로점,영업,"경기도 오산시 오산로 181, 1층 (오산동)",경기도 오산시 오산동 884-12번지 오산건재상사 1층,37.1429451,127.0682535
씨유오산랜드마크점,영업,"경기도 오산시 수목원로 326, 102호 (궐동, 랜드마크1)",경기도 오산시 궐동 609-2번지 랜드마크1 102호,37.1630008,127.0529255
씨유세마역이수점,영업,"경기도 오산시 수목원로 610, 세마타워 102호 (세교동)",경기도 오산시 세교동 600-3번지 세마타워 102호,37.1861348,127.0418929
지에스오산복개천점,영업,"경기도 오산시 오산로190번길 5, 1층 (원동)",경기도 오산시 원동 778-13번지 1층,37.1439448,127.0690535
지에스25오산세교점,영업,"경기도 오산시 수청로106번길 6-1, 1층 (금암동)",경기도 오산시 금암동 493-1번지 1층,37.1770839,127.0535879
씨유오산가장로점,영업,"경기도 오산시 가장로 729, 1층 (청학동)",경기도 오산시 청학동 77-10번지 1층,37.1523936,127.0572862
세븐일레븐오산원동중앙점,영업,경기도 오산시 오산로212번길 17 (원동),경기도 오산시 원동 763-20번지 ,37.14575531,127.0702482
미니스톱궐동타운점,영업,"경기도 오산시 궐리사로59번길 12, 1층 (궐동)",경기도 오산시 궐동 630-1번지 1층,37.1598351,127.0597007
위드미센트하임점,영업,"경기도 오산시 궐리사로 8, 1층 101호 (궐동, 센트하임)",경기도 오산시 궐동 681-1번지,37.159838,127.0534188
씨유궐동스카이점,영업,"경기도 오산시 궐동로 20, 1층 (궐동)",경기도 오산시 궐동 694-7번지,37.1579175,127.0563107
세븐일레븐(오산3호점),영업,경기도 오산시 원동로37번길 18 (원동),경기도 오산시 원동 788-1번지 ,37.14378111,127.071811
지에스(GS)25오산발안로점,영업,"경기도 오산시 발안로 1245, 가동 1층 도로기준 첫번째,두번째호 (벌음동)","경기도 오산시 벌음동 129-3번지 가동 1층(도로기준 첫번째,두번째호실)",37.1383361,127.0359821
씨유궐동본점,영업,"경기도 오산시 궐리사로59번길 12-10, 1층 (궐동)",경기도 오산시 궐동 633-1번지 1층,37.1594203,127.0604434
세븐일레븐오산중원점,영업,"경기도 오산시 오산로 233, 가동 1층 (오산동)",경기도 오산시 오산동 875-15번지 1층 가동 ,37.14769367,127.0682576
세븐일레븐오산궐동중앙점,영업,"경기도 오산시 궐동로 23, 1층 (궐동)",경기도 오산시 궐동 665-1번지 1층,37.1581425,127.0568625
이마트24오산은계점,영업,"경기도 오산시 경기대로416번길 34, 1층 (은계동)",경기도 오산시 은계동 55-3번지 1층,37.1623068,127.071445
미니스톱오산자이점,영업,"경기도 오산시 청호로 23-24 (청호동, 오산청호엘리시아 112동 101,102호)","경기도 오산시 청호동 333번지 오산청호엘리시아 112동 101,102호",37.1298983,127.0824104
미니스톱오산가화점,영업,"경기도 오산시 궐동로 77 (궐동,1층)",경기도 오산시 궐동 646-5번지 1층 ,37.15697739,127.0626931
지에스(GS)25오산청호점,영업,"경기도 오산시 남부대로 486-23, 분산상가동 101호 (청호동, 휴먼시아아파트)",경기도 오산시 청호동 340번지 휴먼시아아파트 분산상가동 101호,37.1294262,127.0875527
세븐일레븐오산동문점,영업,"경기도 오산시 성호대로40번길 12, 1층 (오산동)",경기도 오산시 오산동 605-25번지 동문슈퍼 1층 ,37.14817274,127.065444
씨유오산내삼미동점,영업,"경기도 오산시 수청로 48, 1층 (내삼미동)",경기도 오산시 내삼미동 861-1번지 외1필지(861-19)1층,37.1742797,127.0579775
씨유(CU)오산피오레점,영업,"경기도 오산시 경기대로 52-28, 1층 (갈곶동)","경기도 오산시 갈곶동 291-9번지 외 2필지(247-20, 292) 1층",37.1288674,127.0739468
세븐일레븐오산대림점,영업,"경기도 오산시 세남로 28-7, 101,102호 (양산동)","경기도 오산시 양산동 672-5번지 101,102호",37.1936067,127.0342492
지에스25오산자이점,영업,"경기도 오산시 동부대로 332-10, 상가동 1층 101호 (청호동, 오산자이)",경기도 오산시 청호동 322번지 오산자이 상가동 101호,37.131423,127.079396
씨유궐동신도프라자점,영업,"경기도 오산시 대호로 99, 105호 (궐동, 신도프라자)",경기도 오산시 궐동 682-2번지 신도프라자 105호,37.159171,127.0538912
씨유물향기점,영업,"경기도 오산시 수청로8번길 2, 1층 (수청동)",경기도 오산시 수청동 586-1번지 1층,37.170639,127.0588869
지에스25오산빌리지점,영업,"경기도 오산시 남부대로441번길 11-1, 1층 (고현동)",경기도 오산시 고현동 35번지 1층,37.1351417,127.0834738
지에스(GS)25오산세마대림,영업,"경기도 오산시 양산로 462, 상가동 1층 101,102호 (양산동, 세마이편한세상)","경기도 오산시 양산동 668-1번지 세마이편한세상 101호, 상가동 102호",37.1958052,127.0344304
지에스(GS)25오산두산점,영업,"경기도 오산시 경기대로 99-16, 상가동 1층 101,102호 (원동, 동아아파트)",경기도 오산시 원동 805-2번지 동아아파트 101호 상가동 102호,37.1341676,127.070508
세븐일레븐오산은계지유점,영업,"경기도 오산시 현충로 73, 1층 (은계동)",경기도 오산시 은계동 13-15번지 1층,37.1618628,127.0756439
지에스(GS)25편의점,영업,"경기도 오산시 수청로 30-13, 1층 (내삼미동)",경기도 오산시 내삼미동 861-16번지 외1필지(861-17) 1층,37.1732248,127.0593392
지에스(GS)25오산랜드빌점,영업,"경기도 오산시 대원로 59, 1층 106호 (원동, 오산랜드빌프라자)",경기도 오산시 원동 813-6번지 오산랜드빌프라자 1층 106호,37.1465003,127.0750889
씨유한신대점,영업,"경기도 오산시 한신대길 138, C동 1층 (양산동)",경기도 오산시 양산동 417번지 외1필지(419) C동 1층,37.1944381,127.0226486
지에스25운암타운점,영업,"경기도 오산시 운암로 124, 씨월드프라자 105호 (부산동)",경기도 오산시 부산동 778-8번지 씨월드프라자 105호,37.1570311,127.078949
지에스(GS)25오산늘푸른점,영업,"경기도 오산시 양산로398번길 58-5, 1층 104.105호 (양산동)","경기도 오산시 양산동 666-1번지 늘푸른오스카빌상가동 1층 104,105호",37.1900209,127.0327836
GS(지에스)25오산하나점,영업,"경기도 오산시 궐동로 85, 1층 (궐동)",경기도 오산시 궐동 645-1번지 1층,37.1569499,127.0635036
세븐일레븐오산우미점,영업,"경기도 오산시 수청로 30-6, 1층 (수청동)",경기도 오산시 수청동 558-9번지 1층,37.1727204,127.0589447
미니스톱오산플러스점,영업,"경기도 오산시 법원로 15 (궐동,1층)",경기도 오산시 궐동 700-6번지 1층,37.1549443,127.055667
미니스톱오산대림점,영업,"경기도 오산시 오산로132번길 10, 원동이편한세상2단지상가동 1층 104호 (원동)",경기도 오산시 원동 900번지 원동이편한세상2단지 상가동 104호,37.1372582,127.070612
세븐일레븐오산한신대점,영업,"경기도 오산시 한신대133번길 13-5, 제2동 1층 (양산동, 주건축물)",경기도 오산시 양산동 306-4번지 외 1필지(306-5) 1층 주건축물 제2동,37.1951947,127.0245298
GS(지에스)25궐동중앙점,영업,"경기도 오산시 대호로 76, 1층 일부 (궐동)",경기도 오산시 궐동 689-3번지 1층 일부 ,37.15699096,127.0544809
씨유오산르마레시티점,영업,"경기도 오산시 원동로 22, 101호 일부 (원동)",경기도 오산시 원동 335-10번지 101호 일부 ,37.14211455,127.0711679
지에스(GS)25오산정우점,영업,"경기도 오산시 청학로 230, 119호 일부 (수청동)",경기도 오산시 수청동 611-2번지 119호 일부 ,37.16919593,127.0619484
포유25원동점,영업,"경기도 오산시 경기대로148번길 18, 1층 일부 (원동)",경기도 오산시 원동 380-30번지 1층 일부 ,37.13758901,127.0750017
세븐일레븐오산벌음점,영업,"경기도 오산시 발안로 1263, 가동 1층 일부 (벌음동)",경기도 오산시 벌음동 116-2번지 가동 1층 일부 ,37.13938391,127.0373685
이마트24오산이지점,영업,"경기도 오산시 법원로15번길 41, 미소지움 1층 일부 (궐동)",경기도 오산시 궐동 704-18번지 미소지움 1층 일부 ,37.15586437,127.0535063
지에스더프레시(GSTHEFRESH)오산대역점,영업,"경기도 오산시 내삼미로79번길 11, 117호,118호 일부 (수청동)","경기도 오산시 수청동 621-1번지 117호,118호 일부 ",37.16894197,127.0651909
씨유오산내삼미스카이점,영업,"경기도 오산시 수청로50번길 25-3, 1층 일부 (내삼미동)",경기도 오산시 내삼미동 853-14번지 1층 일부 ,37.17558604,127.0583951
GS수퍼오산시티자이점,영업,"경기도 오산시 부산중앙로 11, 상가동 103,104호 (부산동, 오산시티자이 1단지)","경기도 오산시 부산동 800번지 상가동 103호,104호 일부 ",37.14961747,127.089275
씨유오산봉자점,영업,"경기도 오산시 원동로7번길 6, 1층 일부 (원동)",경기도 오산시 원동 781-15번지 1층 일부 ,37.14276814,127.0695176
씨유오산물향기시티점,영업,"경기도 오산시 청학로 222, 101호 일부 (수청동)",경기도 오산시 수청동 611-4번지 101호 일부 ,37.16844794,127.0621955
세븐일레븐오산파크시티점,영업,"경기도 오산시 문시로 183-30, 102호 일부 (외삼미동)",경기도 오산시 외삼미동 42-1번지 102호 일부 ,37.19282851,127.0653569
세븐일레븐오산복합물류센터점,영업,"경기도 오산시 오산로 149, 303호 일부 (오산동)",경기도 오산시 오산동 736번지 303호 일부 ,37.13994518,127.0673055
이마트24오산가장산단점,영업,"경기도 오산시 가장산업서로 23-14, A동 1층 일부 (가장동)",경기도 오산시 가장동 397-1번지 A동 1층 일부 ,37.16235914,127.0319735
지에스25세교행복로점,영업,"경기도 오산시 가수행복로 55-7, 오산세교2지구 A-7BL 상가 1층 102호 (가수동)",경기도 오산시 가수동 215-4번지 오산세교2지구 A-7BL 상가 1층 102호 ,37.1468344,127.0567307
아이스크림에빠지다,영업,"경기도 오산시 오산로 79, 109호 일부 (갈곶동)",경기도 오산시 갈곶동 675번지 109호 일부 ,37.13392538,127.0687522
세븐일레븐오산세마대점,영업,"경기도 오산시 독산성로 199, 1층 (지곶동)",경기도 오산시 지곶동 296-1번지 1층 ,37.17639051,127.0214278
세븐일레븐오산수자인점,영업,"경기도 오산시 부원로87번길 19, 상가동 117일부, 118일부호 (원동, 한양수자인)","경기도 오산시 원동 907번지 한양수자인 상가동 117호 일부, 118호 일부 ",37.1418963,127.0880506
세븐일레븐오산궐리사로점,영업,"경기도 오산시 궐리사로 104, 1층 101호 일부 (궐동)",경기도 오산시 궐동 641-6번지 1층 101호 일부 ,37.15805817,127.0636171
씨유오산인피니트점,영업,"경기도 오산시 문헌공로 3, 인피니트타워 1층 102호 (금암동)",경기도 오산시 금암동 502-5번지 인피니트타워 1층 102호 ,37.17441804,127.0506924
세븐일레븐오산태영지강점,영업,"경기도 오산시 동부대로 407-14, 태영아파트 상가 1층 102호 (원동)",경기도 오산시 원동 551번지 태영아파트 상가 102호,37.13884019,127.077085
씨유오산잔다리마을점,영업,"경기도 오산시 수목원로 615, 분산상가 101호 (세교동, 잔다리마을1단지아파트)",경기도 오산시 세교동 622번지 잔다리마을1단지아파트 분산상가 101호 ,37.18532437,127.040361
이마트24오산궐동점,영업,"경기도 오산시 궐동로69번길 38, 101호,102호 일부 (궐동)","경기도 오산시 궐동 642-1번지 101호,102호 일부 ",37.15783256,127.0643036
