street_name_address,lot_address,latitude,longitude
경기도 수원시 영통구 광교호수로 75,경기도 수원시 영통구 하동 1024,37.2817329,127.0663549
경기도 수원시 영통구 광교호수공원로 102,경기도 수원시 영통구 하동 1023,37.2777623,127.060556
경기도 수원시 영통구 광교호수공원로 102,경기도 수원시 영통구 하동 1023,37.2777623,127.060556
경기도 수원시 영통구 광교호수공원로 102,경기도 수원시 영통구 하동 1023,37.2777623,127.060556
,경기도 수원시 영통구 하동 995,37.2900179,127.0742221
,경기도 수원시 영통구 하동 995,37.2900179,127.0742221
,경기도 수원시 영통구 하동 999,37.2869028,127.0698889
,경기도 수원시 영통구 하동 999,37.2869028,127.0698889
,경기도 수원시 영통구 하동 996,37.2874319,127.0742761
,경기도 수원시 영통구 하동 996,37.2874319,127.0742761
,경기도 수원시 영통구 하동 996,37.2874319,127.0742761
,경기도 수원시 영통구 이의동 984,37.3048728,127.0419993
,경기도 수원시 영통구 이의동 1373-17,37.3043483,127.0473906
,경기도 수원시 영통구 원천동 산 72-15,37.2737629,127.0582754
경기도 수원시 영통구 에듀타운로 91,경기도 수원시 영통구 이의동 1354,37.2866253,127.0469403
경기도 수원시 영통구 에듀타운로 91,경기도 수원시 영통구 이의동 1354,37.2866253,127.0469403
경기도 수원시 영통구 광교호수공원로 102,경기도 수원시 영통구 하동 1023,37.2777623,127.060556
,경기도 수원시 영통구 하동 999,37.2869028,127.0698889
,경기도 수원시 영통구 원천동 588,37.2815942,127.0551351
,경기도 수원시 영통구 원천동 66,37.2777375,127.0557751
,경기도 수원시 영통구 하동 999,37.2869028,127.0698889
,경기도 수원시 영통구 하동 995,37.2900179,127.0742221
경기도 수원시 영통구 대학로91,경기도 수원시 영통구 이의동 1208,37.3035648,127.0461156
경기도 수원시 영통구 웰빙타운로49번길 32,경기도 수원시 영통구 이의동 1204-7,37.3040421,127.0468377
,경기도 수원시 영통구 원천동 562,37.2787946,127.0489992
,경기도 수원시 영통구 이의동 1360-1,37.2860687,127.0408619
,경기도 수원시 영통구 이의동 1360-2,37.2859327,127.0435006
,경기도 수원시 영통구 이의동 1283,37.2953774,127.0373929
경기도 수원시 영통구 창룡대로256번길 14,경기도 수원시 영통구 이의동 1284-1,37.2946476,127.0374151
,경기도 수원시 영통구 이의동 915-6,37.2965928,127.0406642
,경기도 수원시 영통구 이의동 1287,37.2955116,127.0405283
,경기도 수원시 영통구 이의동 1287-2,37.2948988,127.0406971
경기도 수원시 영통구 웰빙타운로 20,경기도 수원시 영통구 이의동 1212-2,37.3061772,127.0476398
,경기도 수원시 영통구 하동 1012,37.2896536,127.064997
,경기도 수원시 영통구 이의동 1382,37.3108474,127.0391372
,경기도 수원시 영통구 이의동 1382,37.3108474,127.0391372
,경기도 수원시 영통구 이의동 1382,37.3108474,127.0391372
경기도 수원시 영통구 웰빙타운로 106,경기도 수원시 영통구 이의동 1182,37.3072879,127.0407259
,경기도 수원시 영통구 이의동 1191-3,37.3105668,127.0433108
경기도 수원시 영통구 웰빙타운로56번길 105,경기도 수원시 영통구 이의동 1196-1,37.3098458,127.0436713
,경기도 수원시 영통구 이의동 1190-4,37.311675,127.0433903
경기도 수원시 영통구 웰빙타운로56번길 105,경기도 수원시 영통구 이의동 1196-1,37.3098458,127.0436713
,경기도 수원시 영통구 이의동 1384-1,37.3086471,127.0446408
경기도 수원시 영통구 웰빙타운로56번길 105,경기도 수원시 영통구 이의동 1196-1,37.3098458,127.0436713
경기도 수원시 영통구 웰빙타운로56번길 105,경기도 수원시 영통구 이의동 1196-1,37.3098458,127.0436713
경기도 수원시 영통구 웰빙타운로56번길 105,경기도 수원시 영통구 이의동 1196-1,37.3098458,127.0436713
경기도 수원시 영통구 웰빙타운로56번길 76,경기도 수원시 영통구 이의동 1197,37.3095119,127.0453068
경기도 수원시 영통구 웰빙타운로56번길 76,경기도 수원시 영통구 이의동 1197,37.3095119,127.0453068
경기도 수원시 영통구 중부대로447번길 9,경기도 수원시 영통구 원천동 600-5,37.2695163,127.0638868
경기도 수원시 영통구 중부대로447번길 35,경기도 수원시 영통구 원천동 601-3,37.2699298,127.0656911
경기도 수원시 영통구 중부대로447번길 75,경기도 수원시 영통구 원천동 601-9,37.269379,127.0678327
,경기도 수원시 영통구 이의동 433-2,37.2971482,127.0496646
경기도 수원시 영통구 에듀타운로 91,경기도 수원시 영통구 이의동 1354,37.2866253,127.0469403
경기도 수원시 영통구 에듀타운로 91,경기도 수원시 영통구 이의동 1354,37.2866253,127.0469403
,경기도 수원시 영통구 이의동 128,37.291042,127.0634193
,경기도 수원시 영통구 원천동 105-6,37.2739897,127.0548592
경기도 수원시 영통구 광교호수로 124,경기도 수원시 영통구 하동 1030,37.279209,127.0681343
,경기도 수원시 영통구 하동 82-2,37.293043,127.0779692
,경기도 수원시 영통구 하동 82-1,37.2932051,127.0780821
,경기도 수원시 영통구 이의동 산 13-97,37.3034273,127.0521386
,경기도 수원시 영통구 이의동 12-1,37.2978204,127.0579434
,경기도 수원시 팔달구 우만동 15-7,37.2837088,127.0385603
,경기도 수원시 영통구 하동 1037,37.2928509,127.0676048
,경기도 수원시 영통구 하동 1037,37.2928509,127.0676048
,경기도 수원시 영통구 하동 70-1,37.2921778,127.0783292
,경기도 수원시 영통구 하동 산 12-12,37.2904031,127.0777185
,경기도 수원시 영통구 이의동 505,37.3030671,127.0517549
,경기도 수원시 권선구 권선동 842-10,37.2446535,127.0184803
경기도 수원시 팔달구 경수대로 659,경기도 수원시 팔달구 지동 472-1,37.284153,127.0278592
,경기도 수원시 권선구 서둔동 1-53,37.2723244,126.9895327
,경기도 수원시 권선구 당수동 692-11,37.2774809,126.9410362
,경기도 수원시 영통구 이의동 1381-6,37.2918467,127.0578037
,경기도 수원시 영통구 이의동 1381-4,37.2929841,127.0529438
,경기도 수원시 영통구 이의동 1348,37.2897341,127.0460287
,경기도 수원시 영통구 이의동 1351-7,37.2905444,127.0479125
,경기도 수원시 영통구 이의동 1365,37.2840149,127.0393047
,경기도 수원시 영통구 이의동 1381-6,37.2918467,127.0578037
경기도 수원시 영통구 센트럴타운로 22,경기도 수원시 영통구 이의동 1328-1,37.2894053,127.0568659
,경기도 수원시 영통구 이의동 207-7,37.2861267,127.0543038
,경기도 수원시 영통구 이의동 1381-21,37.2840727,127.0535581
경기도 수원시 영통구 에듀타운로 35,경기도 수원시 영통구 이의동 1367,37.2852994,127.0505368
,경기도 수원시 영통구 이의동 1368,37.2839025,127.0513027
,경기도 수원시 영통구 원천동 583,37.2787121,127.0523593
경기도 수원시 영통구 광교중앙로37번길 3,경기도 수원시 영통구 원천동 571-5,37.2785954,127.0514459
,경기도 수원시 영통구 원천동 152-1,37.2739065,127.0592789
,경기도 수원시 영통구 원천동 128-2,37.2737368,127.0562459
,경기도 수원시 영통구 원천동 607,37.2739357,127.0546337
경기도 수원시 영통구 광교호수공원로 100,경기도 수원시 영통구 원천동 595,37.2741296,127.063744
,경기도 수원시 영통구 원천동 625-1,37.2748783,127.0620533
,경기도 수원시 영통구 하동 985-3,37.2916519,127.0687992
경기도 수원시 영통구 광교중앙로266번길 79,경기도 수원시 영통구 하동 982,37.2903983,127.0707152
경기도 수원시 영통구 법조로149번길 16,경기도 수원시 영통구 하동 961-4,37.2930648,127.0718003
경기도 수원시 영통구 법조로 145,경기도 수원시 영통구 하동 977,37.292011,127.0711114
경기도 수원시 영통구 법조로150번길 47,경기도 수원시 영통구 하동 993,37.2927652,127.0755555
,경기도 수원시 영통구 하동 907-2도,37.2936485,127.0749699
,경기도 수원시 영통구 이의동 1180,37.3089282,127.0392265
,경기도 수원시 영통구 이의동 1180,37.3089282,127.0392265
,경기도 수원시 영통구 이의동 1354,37.2866253,127.0469403
,경기도 수원시 영통구 이의동 1180,37.3089282,127.0392265
,경기도 수원시 영통구 이의동 1180,37.3089282,127.0392265
경기도 수원시 영통구 광교호수로 75,경기도 수원시 영통구 하동 1024,37.2817329,127.0663549
경기도 수원시 영통구 광교호수로 75,경기도 수원시 영통구 하동 1024,37.2817329,127.0663549
,경기도 수원시 영통구 이의동 1372,37.2821813,127.0518654
,경기도 수원시 영통구 이의동 1215,37.308014,127.0509685
,경기도 수원시 영통구 이의동 907,37.2940169,127.0372457
,경기도 수원시 영통구 이의동 1288,37.2926827,127.0393878
,경기도 수원시 영통구 이의동 1302,37.2939897,127.0607713
,경기도 수원시 영통구 이의동 1302,37.2939897,127.0607713
,경기도 수원시 영통구 하동 1020,37.2862652,127.066167
,경기도 수원시 영통구 하동 1020,37.2862652,127.066167
,경기도 수원시 영통구 하동 999,37.2869028,127.0698889
경기도 수원시 영통구 광교호수로 171,경기도 수원시 영통구 하동 1000,37.2838208,127.0708559
,경기도 수원시 영통구 이의동 1354,37.2866253,127.0469403
,경기도 수원시 영통구 원천동 588,37.2815942,127.0551351
,경기도 수원시 영통구 원천동 49-22,37.2787382,127.0546934
,경기도 수원시 영통구 원천동 산 111-14,37.2774031,127.0581089
,경기도 수원시 영통구 하동 1002,37.2966764,127.087909
,경기도 수원시 영통구 하동 1002,37.2966764,127.087909
,경기도 수원시 영통구 이의동 752-1,37.301375,127.0470843
,경기도 수원시 영통구 이의동 448-5,37.298626,127.0494174
,경기도 수원시 영통구 이의동 1389,37.2963189,127.0504423
,경기도 수원시 영통구 이의동 1190-12,37.3105667,127.0436153
,경기도 수원시 영통구 이의동 1138,37.3074835,127.0481143
,경기도 수원시 영통구 이의동 1145-3,37.3024564,127.0466338
,경기도 수원시 영통구 이의동 산 13-91,37.2995443,127.0512225
,경기도 수원시 영통구 이의동 750-4,37.3020423,127.0455507
,경기도 수원시 영통구 이의동 1095-12,37.2980674,127.0493606
,경기도 수원시 영통구 하동 147-115,37.2949049,127.0682494
,경기도 수원시 영통구 이의동 1223-2,37.3112651,127.0548059
,경기도 수원시 영통구 이의동 449-2,37.2985991,127.049079
,경기도 수원시 영통구 이의동 1306-24,37.2948218,127.0538022
경기도 수원시 영통구 광교호수로 171,경기도 수원시 영통구 하동 1000,37.2838208,127.0708559
경기도 수원시 영통구 광교호수로 171,경기도 수원시 영통구 하동 1000,37.2838208,127.0708559
경기도 수원시 팔달구 매산로 139-5,경기도 수원시 팔달구 교동 119,37.2726578,127.0156674
경기도 수원시 권선구 일월천로16번길 39,경기도 수원시 권선구 구운동 890,37.284675,126.9750402
경기도 수원시 장안구 대평로 111,,37.2976255,126.9919531
경기도 수원시 영통구 동탄원천로881번길 77,,37.2563255,127.0419178
경기도 수원시 영통구 태장로54번길 11,경기도 수원시 영통구 망포동 687,37.238409,127.0525245
경기도 수원시 영통구 태장로 73,경기도 수원시 영통구 망포동 378,37.2393003,127.0542494
경기도 수원시 팔달구 창룡대로103번길 60,경기도 수원시 팔달구 매향동 7-43,37.2874879,127.0220301
경기도 수원시 팔달구 팔달문로163번길 82,,37.2863147,127.0312204
경기도 수원시 장안구 덕영대로511번길 19,경기도 수원시 장안구 천천동 509-5,37.2988761,126.9794788
,경기도 수원시 권선구 권선동 1302-2,37.2510461,127.0396157
,경기도 수원시 권선구 오목천동 248-3,37.2455415,126.9682584
,경기도 수원시 권선구 구운동 894,37.2845124,126.9734841
경기도 수원시 영통구 매영로 91,,37.2679087,127.0526115
경기도 수원시 영통구 영통로 514,,37.2643813,127.0779407
경기도 수원시 영통구 동탄원천로881번길 72,,37.2560999,127.0428646
경기도 수원시 장안구 수일로91번길 16,경기도 수원시 장안구 파장동 413-20,37.3103394,127.0013929
경기도 수원시 장안구 경수대로1081번길 32-9,경기도 수원시 장안구 파장동 617,37.3081225,126.9928991
,경기도 수원시 영통구 영통동 1064,37.2508812,127.0671969
,경기도 수원시 팔달구 화서2동 731,37.2869289,126.9819183
,경기도 수원시 권선구 권선동 842-10,37.2446535,127.0184803
경기도 수원시 팔달구 경수대로 659,경기도 수원시 팔달구 지동 472-1,37.284153,127.0278592
,경기도 수원시 권선구 서둔동 1-53,37.2723244,126.9895327
,경기도 수원시 권선구 당수동 692-11,37.2774809,126.9410362
,경기도 수원시 권선구 당수동 692-11,37.2774809,126.9410362
,경기도 수원시 권선구 금곡동 205-1,37.2749019,126.9561807
,경기도 수원시 권선구 금곡동 205-1,37.2749019,126.9561807
,경기도 수원시 권선구 오목천동 11-13,37.255515,126.9653457
,경기도 수원시 권선구 오목천동 70-6,37.2550195,126.9656502
,경기도 수원시 권선구 호매실동 1373,37.2665961,126.9606164
경기도 수원시 권선구 경수대로409번길 14,,37.2631508,127.0239743
,경기도 수원시 영통구 영통동 948-2,37.2662372,127.0782808
경기도 수원시 권선구 동수원로146번길 315,경기도 수원시 권선구 곡반정동 529-3,37.2427141,127.030618
경기도 수원시 권선구 곡선로50번길 21-19,경기도 수원시 권선구 곡반정동 568-7,37.2375512,127.0302555
경기도 수원시 권선구 세권로181번길 30-1,,37.2569606,127.0248405
경기도 수원시 권선구 세권로315번길 1,경기도 수원시 권선구 권선동 1283-13,37.2518485,127.0382522
경기도 수원시 권선구 세권로304번길 12-3,경기도 수원시 권선구 권선동 1289-4,37.2515156,127.0363923
경기도 수원시 권선구 세권로166번길 9-15,,37.2554922,127.0231154
경기도 수원시 권선구 동수원로285번길 24,,37.2555708,127.0346131
경기도 수원시 권선구 세지로112번길 7-1,,37.2616558,127.0196112
경기도 수원시 권선구 세지로66번길 43,,37.2572678,127.0196666
경기도 수원시 권선구 세권로108번길 91,,37.2534661,127.0141425
경기도 수원시 권선구 세지로27번길 24-19,,37.2558538,127.0146163
경기도 수원시 권선구 정조로536번길 22,,37.2566288,127.0125648
경기도 수원시 권선구 덕영대로1126번길 33-3,,37.2506279,127.0136687
경기도 수원시 권선구 정조로384번길 23,,37.2441042,127.0158091
,경기도 수원시 권선구 세류3동 1075-11,37.2565471,127.0188886
경기도 수원시 권선구 새터로37번길 32,,37.2516014,127.0070637
경기도 수원시 영통구 덕영대로1471번길 58,경기도 수원시 영통구 망포동 16-2,37.2467703,127.0531725
경기도 수원시 영통구 영통로90번길 28-15,경기도 수원시 영통구 망포동 486-1,37.2387662,127.0596359
경기도 수원시 영통구 영통로102번길 26,경기도 수원시 영통구 망포동 536-12,37.2386856,127.0586667
경기도 수원시 영통구 매봉로35번길 25,,37.2713512,127.051306
경기도 수원시 영통구 매영로45번길 5,,37.2693523,127.0476406
경기도 수원시 영통구 매여울로68번길 2,,37.273462,127.0449709
경기도 수원시 영통구 효원로366번길 18,,37.2582629,127.041141
경기도 수원시 영통구 인계로270번길 19,,37.2627661,127.0467461
경기도 수원시 영통구 권광로276번길 82,,37.2728509,127.0401111
경기도 수원시 영통구 매원로 20,경기도 수원시 영통구 매탄동 209-2,37.2662346,127.0479769
,경기도 수원시 영통구 매탄동 258-4,37.2659892,127.0533318
경기도 수원시 영통구 산남로22번길 25,경기도 수원시 영통구 매탄동 860-7,37.2641799,127.049058
경기도 수원시 영통구 청명로59번길 3,경기도 수원시 영통구 영통동 1032-1,37.2524052,127.0801381
경기도 수원시 영통구 청명남로50번길 5-2,경기도 수원시 영통구 영통동 1039-7,37.2535695,127.0771071
,경기도 수원시 영통구 영통동 1074,37.2488518,127.070971
경기도 수원시 영통구 삼성로267번길 28,경기도 수원시 영통구 원천동 253-5,37.2666788,127.0623626
경기도 수원시 영통구 매영로199번길 29,경기도 수원시 영통구 원천동 333-6,37.2638489,127.0635779
경기도 수원시 팔달구 인계로39번길 24-9,경기도 수원시 팔달구 인계동 909-54,37.2708731,127.0213607
경기도 수원시 팔달구 인계로101번길 15,경기도 수원시 팔달구 인계동 949-24,37.2687632,127.0289703
경기도 수원시 팔달구 경수대로507번길 14,경기도 수원시 팔달구 인계동 961-5,37.2715387,127.0273364
경기도 수원시 팔달구 인계로61번길 32,경기도 수원시 팔달구 인계동 972-16,37.2701517,127.0246188
경기도 수원시 팔달구 장다리로172번길 7-9,경기도 수원시 팔달구 인계동 996-6,37.2655204,127.0247753
경기도 수원시 팔달구 세지로 268-1,경기도 수원시 팔달구 인계동 743-63,37.2749273,127.0238084
경기도 수원시 영통구 동탄원천로1133번길 27-2,경기도 수원시 영통구 원천동 203-1,37.2699603,127.0587461
경기도 수원시 장안구 정조로1060번길 21-28,경기도 수원시 장안구 송죽동 460-12,37.302041,127.0049798
경기도 수원시 장안구 경수대로994번길 46,경기도 수원시 장안구 송죽동 513,37.3070687,127.0047769
경기도 수원시 장안구 경수대로753번길 47,경기도 수원시 장안구 연무동 193-41,37.2886775,127.0204742
경기도 수원시 장안구 월드컵로418번길 31,경기도 수원시 장안구 연무동 237-15,37.2942627,127.0272197
경기도 수원시 장안구 창훈로8번길 11-21,경기도 수원시 장안구 연무동 242,37.2940096,127.0308624
경기도 수원시 장안구 월드컵로 425-14,경기도 수원시 장안구 연무동 258,37.2931278,127.0249412
경기도 수원시 장안구 월드컵로405번길 18-11,경기도 수원시 장안구 연무동 259-32,37.2921004,127.0263055
경기도 수원시 장안구 수원천로407번길 25,경기도 수원시 장안구 영화동 125-26,37.2903448,127.0177229
경기도 수원시 장안구 팔달로 280,경기도 수원시 장안구 영화동 153-2,37.2896241,127.0159748
경기도 수원시 장안구 영화로14번길 21,경기도 수원시 장안구 영화동 361-2,37.2890389,127.0110015
경기도 수원시 장안구 장안로18번길 14,경기도 수원시 장안구 영화동 442-3,37.2869037,127.0071446
경기도 수원시 장안구 영화로50번길 31,경기도 수원시 장안구 영화동 449-10,37.2919313,127.0093665
,경기도 수원시 장안구 율전동 305-4,37.2982608,126.9689223
경기도 수원시 장안구 장안로 420,경기도 수원시 장안구 이목동 245-1,37.3171223,126.982113
경기도 수원시 장안구 송정로76번길 27-16,,37.2948147,127.0067277
경기도 수원시 장안구 만석로68번길 7,,37.2970666,126.9898667
경기도 수원시 장안구 금당로9번길 11,,37.3045093,127.0133944
경기도 수원시 장안구 금당로69번길 7,,37.3014273,127.0178943
경기도 수원시 장안구 파장로100번길 11,경기도 수원시 장안구 파장동 571-1,37.3081493,126.9908349
경기도 수원시 장안구 파장로68번길 15,경기도 수원시 장안구 파장동 581,37.3064556,126.9928091
,경기도 수원시 장안구 하광교동 198,37.3133744,127.0213598
경기도 수원시 팔달구 정조로742번길 24-1,경기도 수원시 팔달구 구천동 42-1,37.2739551,127.0178888
경기도 수원시 팔달구 수원천로 288,경기도 수원시 팔달구 남수동 95-11,37.2791809,127.0188596
경기도 수원시 팔달구 행궁로26번길 10-2,경기도 수원시 팔달구 남창동 61-2,37.2800374,127.0142254
경기도 수원시 팔달구 화서문로 73,경기도 수원시 팔달구 북수동 167,37.2859299,127.0159178
경기도 수원시 팔달구 경수대로692번길 34,,37.2874866,127.0286384
경기도 수원시 팔달구 권광로340번길 79,,37.2760669,127.0423114
경기도 수원시 팔달구 경수대로642번길 62-15,,37.2839627,127.0326403
경기도 수원시 팔달구 화서문로31번길 7,경기도 수원시 팔달구 장안동 322-1,37.2851825,127.0110011
경기도 수원시 팔달구 팔달문로82번길 67,경기도 수원시 팔달구 지동 187-20,37.2796838,127.0285004
경기도 수원시 팔달구 창룡문로118번길 9,경기도 수원시 팔달구 지동 260-27,37.2859013,127.0261683
경기도 수원시 팔달구 창룡문로 105,경기도 수원시 팔달구 지동 267-17,37.2862079,127.0250633
경기도 수원시 팔달구 창룡문로 75,경기도 수원시 팔달구 지동 270-4,37.2835951,127.0238897
,경기도 수원시 팔달구 팔달로3가 131-34,37.2754062,127.0136948
경기도 수원시 팔달구 동말로25번길 13-1,,37.278488,126.9964548
경기도 수원시 팔달구 팔달로173번길 6,,37.2837952,127.0063325
경기도 수원시 팔달구 팔달산로 228,경기도 수원시 팔달구 남창동 55-22,37.2798755,127.011226
경기도 수원시 팔달구 수원천로 372,경기도 수원시 팔달구 매향동 117-1,37.2867677,127.0180041
경기도 수원시 팔달구 창룡대로104번길 158,경기도 수원시 팔달구 남수동 7-3,37.2814872,127.0208108
경기도 수원시 장안구 연무로42번길 52-4,경기도 수원시 장안구 연무동 215,37.2968484,127.0282807
경기도 수원시 권선구 고색로 126,경기도 수원시 권선구 고색동 112,37.2519342,126.9905057
경기도 수원시 권선구 고현로5번길 15,경기도 수원시 권선구 고색동 282-56,37.2481855,126.9867868
경기도 수원시 권선구 고색로 65,경기도 수원시 권선구 고색동 47-3,37.2507079,126.9839572
경기도 수원시 권선구 고산로 35,경기도 수원시 권선구 고색동 64-2,37.249464,126.9812298
경기도 수원시 권선구 구운중로32번길 1,경기도 수원시 권선구 구운동 495-8,37.2776288,126.9745918
경기도 수원시 권선구 구운중로32번길 36,경기도 수원시 권선구 구운동 497-5,37.2770706,126.9762608
경기도 수원시 권선구 매곡로 68,경기도 수원시 권선구 금곡동 252,37.270261,126.9546502
경기도 수원시 권선구 당진로32번길 65,경기도 수원시 권선구 당수동 177-13,37.2913762,126.9440134
경기도 수원시 권선구 당진로 29-4,경기도 수원시 권선구 당수동 261-2,37.2914553,126.9401226
경기도 수원시 권선구 당수로119번길 8,경기도 수원시 권선구 당수동 447,37.2835714,126.9401178
경기도 수원시 권선구 상탑로 131,경기도 수원시 권선구 서둔동 357-26,37.2709273,126.9853953
경기도 수원시 권선구 세화로141번길 34-12,경기도 수원시 권선구 서둔동 35-6,37.2644316,126.9917324
경기도 수원시 권선구 서호동로26번길 19,경기도 수원시 권선구 서둔동 45-13,37.2676573,126.9915065
경기도 수원시 권선구 서둔로192번길 5,경기도 수원시 권선구 서둔동 95-1,37.268791,126.9802547
,경기도 수원시 권선구 서둔동 54-7,37.2654314,126.9886208
경기도 수원시 권선구 권선로530번길 26,,37.2620713,127.0087552
경기도 수원시 권선구 권선로564번길 28,,37.2615485,127.0124527
경기도 수원시 권선구 세지로67번길 31,,37.2583495,127.0155298
경기도 수원시 권선구 서수원로594번길 194,경기도 수원시 권선구 입북동 633-34,37.2834272,126.9603477
경기도 수원시 권선구 상탑로53번길 1,경기도 수원시 권선구 탑동 301,37.2715114,126.9767814
,경기도 수원시 권선구 탑동 788-1,37.2721232,126.9731733
경기도 수원시 권선구 하탑로41번길 33,경기도 수원시 권선구 탑동 847-1,37.2704568,126.9754514
경기도 수원시 권선구 권선로 418-11,경기도 수원시 권선구 평동 20-35,37.2617109,126.997809
경기도 수원시 권선구 칠보로129번길 15,경기도 수원시 권선구 호매실동 453-30,37.2667372,126.9528938
경기도 수원시 권선구 칠보로88번길 62,경기도 수원시 권선구 호매실동 652-1,37.2644548,126.9465934
경기도 수원시 팔달구 고등로 79,경기도 수원시 팔달구 고등동 37-14,37.2735415,127.0058359
경기도 수원시 팔달구 팔달산로 108,경기도 수원시 팔달구 고등동 42-139,37.2780735,127.0095007
경기도 수원시 팔달구 고화로30번길 11,경기도 수원시 팔달구 고등동 62-1,37.2720998,127.0076398
경기도 수원시 팔달구 고화로81번길 12,경기도 수원시 팔달구 고등동 8-21,37.2766771,127.005588
경기도 수원시 팔달구 갓매산로56번길 5,경기도 수원시 팔달구 고등동 86-8,37.269541,127.0046971
경기도 수원시 팔달구 갓매산로70번길 43,경기도 수원시 팔달구 고등동 95-18,37.2717125,127.0033329
경기도 수원시 팔달구 효원로73번길 17,경기도 수원시 팔달구 교동 163-18,37.267991,127.0105032
경기도 수원시 팔달구 향교로 129,경기도 수원시 팔달구 교동 79-1,37.2724598,127.014337
경기도 수원시 팔달구 수원천로202번길 17,경기도 수원시 팔달구 매교동 224-7,37.2714591,127.0189256
경기도 수원시 팔달구 매산로130번길 37,경기도 수원시 팔달구 매교동 28-2,37.2703242,127.0158136
경기도 수원시 팔달구 향교로 1-1,경기도 수원시 팔달구 매산로1가 16-8,37.2675137,127.0013374
경기도 수원시 팔달구 향교로 24,경기도 수원시 팔달구 매산로2가 29,37.2681804,127.0037838
경기도 수원시 팔달구 고화로 5,경기도 수원시 팔달구 매산로2가 4-4,37.2700454,127.0079441
경기도 수원시 팔달구 효원로 26,경기도 수원시 팔달구 매산로3가 124-6,37.271406,127.0086996
경기도 수원시 팔달구 효원로60번길 16,경기도 수원시 팔달구 매산로3가 81-1,37.267928,127.0084175
경기도 수원시 팔달구 세류로61번길 24,경기도 수원시 팔달구 매산로3가 109-2,37.2653782,127.0069179
경기도 수원시 장안구 송정로24번길 47,,37.2947066,127.0011451
경기도 수원시 장안구 파장천로26번길 9,경기도 수원시 장안구 파장동 586-20,37.3076181,126.9954484
경기도 수원시 장안구 수일로107번길 33,경기도 수원시 장안구 송죽동 93,37.3104836,127.0032316
,경기도 수원시 장안구 천천동 81-6,37.3038683,126.9822858
경기도 수원시 장안구 창훈로8번길 2,경기도 수원시 장안구 연무동 245-49,37.2929824,127.0309973
,경기도 수원시 권선구 구운동 543,37.2837924,126.9769237
경기도 수원시 권선구 세지로 115-1,,37.2620433,127.0189461
경기도 수원시 권선구 곡선로50번길 45-4,경기도 수원시 권선구 곡반정동 577-1,37.2366055,127.0287563
경기도 수원시 권선구 곡반정로65번길 9-34,경기도 수원시 권선구 곡반정동 595-12,37.2337407,127.0264452
경기도 수원시 권선구 곡반정로13번길 2,경기도 수원시 권선구 곡반정동 607-8,37.2319391,127.0235035
경기도 수원시 권선구 권선로699번길 24-27,,37.2597348,127.0296661
경기도 수원시 권선구 동수원로285번길 6,,37.2552371,127.0356387
경기도 수원시 권선구 세지로140번길 14,,37.2636829,127.0211448
경기도 수원시 권선구 세권로166번길 31,,37.2545463,127.0218414
경기도 수원시 권선구 덕영대로1217번길 43,,37.2506534,127.0243653
경기도 수원시 권선구 권중로56번길 26-4,,37.2529319,127.0301371
경기도 수원시 권선구 세지로27번길 33,,37.2549348,127.0137257
경기도 수원시 권선구 경수대로225번길 19,,37.2471586,127.0162492
경기도 수원시 권선구 새터로 3-3,,37.2549892,127.0081685
경기도 수원시 영통구 매여울로53번길 11,,37.2725433,127.0438091
경기도 수원시 영통구 매봉로35번길 32-26,,37.2725675,127.0514195
경기도 수원시 영통구 신원로 144,경기도 수원시 영통구 신동 339-6,37.2493006,127.0568373
,경기도 수원시 영통구 영통동 2-1,37.2659064,127.0741092
,경기도 수원시 영통구 영통동 1064,37.2508812,127.0671969
경기도 수원시 팔달구 중부대로34번길 15,경기도 수원시 팔달구 인계동 754-1,37.2743511,127.021091
,경기도 수원시 팔달구 인계동 813-49,37.2735939,127.0227482
경기도 수원시 팔달구 장다리로233번길 20,경기도 수원시 팔달구 인계동 970-9,37.2708724,127.0251151
경기도 수원시 장안구 수성로262번길 24,경기도 수원시 장안구 영화동 400-25,37.2890392,127.0020925
,경기도 수원시 장안구 율전동 318-6,37.3003686,126.9668686
경기도 수원시 장안구 율전로63번길 2,경기도 수원시 장안구 율전동 377-7,37.2958183,126.9663971
경기도 수원시 장안구 율전로85번길 17-4,경기도 수원시 장안구 율전동 388-1,37.2975125,126.9673436
,경기도 수원시 장안구 이목동 145-13,37.3194273,126.9744746
경기도 수원시 장안구 장안로 247-24,,37.3032029,126.9926403
경기도 수원시 장안구 수일로219번길 2,,37.3064284,127.0141165
경기도 수원시 장안구 금당로9번길 57,,37.3039868,127.0125596
경기도 수원시 장안구 경수대로 940,,37.303068,127.0080365
경기도 수원시 장안구 파장천로 88,경기도 수원시 장안구 파장동 327-1,37.3120963,126.9988096
경기도 수원시 장안구 파장천로66번길 21,경기도 수원시 장안구 파장동 375-19,37.3102042,126.9986969
,경기도 수원시 장안구 파장동 422-35,37.3081769,126.9998363
경기도 수원시 장안구 파장천로12번길 7,경기도 수원시 장안구 파장동 588-27,37.3066179,126.9946477
경기도 수원시 팔달구 창룡대로104번길 76-7,경기도 수원시 팔달구 남수동 11-604,37.2845683,127.0235066
,경기도 수원시 팔달구 신풍동 123-126,37.2835698,127.0097492
경기도 수원시 팔달구 화서문로42번길 23,경기도 수원시 팔달구 신풍동 138-1,37.2842633,127.0132788
경기도 수원시 팔달구 세지로306번길 7-3,경기도 수원시 팔달구 지동 124-1,37.2784592,127.0241928
