business_name,business_status,street_name_address,lot_address,latitude,longitude
미니스톱수원신동점,폐업,"경기도 수원시 영통구 신원로 124 (신동, 334-33, 1층일부)",경기도 수원시 영통구 신동 334-33번지 1층일부,37.2484634,127.0549995
세븐일레븐(수원세류점),폐업,경기도 수원시 권선구 세권로 138 (세류동),경기도 수원시 권선구 세류동 1076번지,37.2566011,127.0192831
GS25 탑동대능점,폐업,"경기도 수원시 권선구 하탑로 52, 104호 (탑동)",경기도 수원시 권선구 탑동 885-2번지 104호,37.2689886,126.9773459
씨유 디지털엠파이어1호점,폐업,"경기도 수원시 영통구 덕영대로1556번길 16, 226호 (영통동,디지털엠파이어)",경기도 수원시 영통구 영통동 980-3번지 디지털엠파이어 226호,37.2450463,127.0598886
미니스톱수원영통점,폐업,"경기도 수원시 영통구 봉영로 1617 150호 (영통동,훼미리타워)",경기도 수원시 영통구 영통동 958-2번지 훼미리타워 150,37.2554634,127.0742459
씨유 광교엘포트1호점,폐업,"경기도 수원시 영통구 광교중앙로 145, 광교엘포트아이파크 3,4호 (이의동)",경기도 수원시 영통구 이의동 1336-1번지 광교엘포트아이파크 3.4호,37.2869542,127.0576986
이마트24 수원영통점,폐업,"경기도 수원시 영통구 반달로35번길 30, 1층 120,131호 (영통동)","경기도 수원시 영통구 영통동 1012-1번지 영통역 아이파크 120,131호 ",37.2517672,127.0774097
씨유 수원매곡로점,폐업,"경기도 수원시 권선구 서수원로523번길 30-17, 1층 (금곡동)",경기도 수원시 권선구 금곡동 1135-5번지 1층,37.2711812,126.9575359
미니스톱수원인계점,폐업,경기도 수원시 팔달구 인계로124번길 34 (인계동),경기도 수원시 팔달구 인계동 1033-11번지,37.2659877,127.0303672
세븐일레븐(수원매탄3호),폐업,경기도 수원시 영통구 인계로292번길 42-17 (매탄동),경기도 수원시 영통구 매탄동 1257-1번지,37.2613242,127.0474442
씨유 광교중흥점,폐업,"경기도 수원시 영통구 광교호수공원로 277, B1층 72호 (원천동, 중흥 S-클래스)",경기도 수원시 영통구 원천동 589번지 중흥 S-클래스 ,37.28243119,127.0574135
세븐일레븐 수원행궁점,폐업,"경기도 수원시 팔달구 행궁로 65-1, 1층 (팔달로3가)",경기도 수원시 팔달구 팔달로3가 93-1번지 ,37.27664943,127.0158147
세븐일레븐 율전동문점,폐업,"경기도 수원시 장안구 화산로259번길 56, 1층 102호 (율전동)",경기도 수원시 장안구 율전동 395-9번지 ,37.2977648,126.9673097
미니스톱 수원북문점,폐업,경기도 수원시 장안구 정조로 957 (영화동),경기도 수원시 장안구 영화동 305-2번지,37.2924538,127.0110582
씨유,폐업,"경기도 수원시 영통구 덕영대로1499번길 75 (망포동, 9-2, 2층일부)",경기도 수원시 영통구 망포동 9-2번지 2층일부,37.247518,127.0534998
세븐일레븐(수원영통2호점),폐업,경기도 수원시 영통구 청명북로 8 (영통동),경기도 수원시 영통구 영통동 1033-8번지,37.2522165,127.0793602
세븐일레븐 권선대로점,폐업,"경기도 수원시 권선구 세지로 110, 1층 (권선동)",경기도 수원시 권선구 권선동 964-24번지 ,37.26137657,127.0192842
세븐일레븐 아주대병원점,폐업,"경기도 수원시 영통구 월드컵로 164, 지하1층 (원천동, 아주대학교병원 본관동)",경기도 수원시 영통구 원천동 산 26-6번지 아주대학교병원 본관 지하1층,37.2799842,127.0481994
씨유세류본점,폐업,"경기도 수원시 권선구 덕영대로1126번길 26-4 (세류동, 1층 편의점 내)",경기도 수원시 권선구 세류동 984-3번지 1층 편의점 내 ,37.2510153,127.013556
세븐일레븐(수원영통3호점),폐업,경기도 수원시 영통구 영일로21번길 4 (영통동),경기도 수원시 영통구 영통동 1005-12번지 ,37.2496595,127.0764158
미니스톱수원인계2점,폐업,경기도 수원시 팔달구 인계로124번길 19 (인계동),경기도 수원시 팔달구 인계동 1039번지 ,37.26642917,127.030886
아이비스PC,폐업,"경기도 수원시 장안구 만석로159번길 64, 아이비스PC 2층 (파장동)",경기도 수원시 장안구 파장동 495-24번지 2층 ,37.3042574,126.9967234
훼미리마트 수원샤르망,폐업,경기도 수원시 팔달구 인계로166번길 48-21 (인계동),경기도 수원시 팔달구 인계동 1119번지,37.2645183,127.0333655
편의24시,폐업,경기도 수원시 팔달구 인계로 72 (인계동),경기도 수원시 팔달구 인계동 976-1번지,37.2684846,127.0253399
훼미리마트우만원룸점,폐업,경기도 수원시 팔달구 아주로27번길 14 1층 (우만동),경기도 수원시 팔달구 우만동 73-1번지 1층,37.277292,127.0429998
씨유수원인계보첼리,폐업,"경기도 수원시 팔달구 인계로108번길 39-4, 1층 (인계동)",경기도 수원시 팔달구 인계동 1032번지,37.2657898,127.0288678
에이엠피엠제로25,폐업,"경기도 수원시 팔달구 월드컵로 319-1 1층 (우만동,유경프라자)",경기도 수원시 팔달구 우만동 518번지 유경빌딩 1층,37.2866205,127.0336112
세븐일레븐(수원인계6호점),폐업,경기도 수원시 팔달구 경수대로467번길 22 (인계동),경기도 수원시 팔달구 인계동 977-10번지,37.2682143,127.025554
훼미리마트 금호점,폐업,경기도 수원시 권선구 노림로 15 (호매실동),경기도 수원시 권선구 호매실동 404-1번지,37.2673234,126.9541786
미니스톱화서오거리점,폐업,경기도 수원시 팔달구 동말로 48 (화서동),경기도 수원시 팔달구 화서동 175-1번지,37.2785152,126.9992512
훼미리마트 세권점,폐업,"경기도 수원시 권선구 장다리로 50 내 (세류동,훼미리마트)",경기도 수원시 권선구 세류동 1098번지 훼미리마트내,37.2547089,127.0196096
미니스톱수원세류점,폐업,경기도 수원시 권선구 덕영대로1152번길 38 (세류동),경기도 수원시 권선구 세류동 1131-42번지,37.249132,127.015562
세븐일레븐(수원인계4호점),폐업,"경기도 수원시 팔달구 효원로 303 104호 (인계동,삼호파크타워아파트)",경기도 수원시 팔달구 인계동 1122-10번지 삼호파크타워 104호,37.2612381,127.0350889
세븐일레븐(수원망포2호점),폐업,경기도 수원시 영통구 영통로90번길 12 (망포동),경기도 수원시 영통구 망포동 485-16번지,37.2376308,127.0598041
훼미리마도월드점,폐업,경기도 수원시 팔달구 세지로189번길 62 (인계동),경기도 수원시 팔달구 인계동 559-24번지,37.2676026,127.0192855
훼미리마트동수원사거리점,폐업,"경기도 수원시 팔달구 경수대로 584, 101-2호 (인계동)",경기도 수원시 팔달구 인계동 939번지 신동아파스텔 101-2호,37.2776288,127.0313863
미니스톱수원벨로시티점,폐업,"경기도 수원시 팔달구 권선로 739 1층 (인계동,벨로시티)",경기도 수원시 팔달구 인계동 1135-1번지 벨로시티 1층,37.2580763,127.0320552
장동민옹PC,폐업,"경기도 수원시 권선구 삼천병마로1598번길 35, 2층 (오목천동)",경기도 수원시 권선구 오목천동 318-10번지 2층 ,37.2460451,126.9650911
GS25 장안풍림점,폐업,"경기도 수원시 장안구 정자천로189번길 47, 106호 (정자동, 연꽃마을풍림아파트 상가동)",경기도 수원시 장안구 정자동 872-1번지 연꽃마을풍림아파트 상가동 106호,37.298013,126.9934757
훼미리마트우만원룸점,폐업,경기도 수원시 팔달구 아주로27번길 14 (우만동),경기도 수원시 팔달구 우만동 73-1번지,37.277292,127.0429998
미니스톱 구운베스트점,폐업,"경기도 수원시 권선구 구운로63번길 34, 가동 101호 (구운동)",경기도 수원시 권선구 구운동 935-27번지 가동 101호,37.27948405,126.9708702
세븐일레븐(수원북문점),폐업,"경기도 수원시 장안구 팔달로 271 (영화동,외1필지)",경기도 수원시 장안구 영화동 282-2번지 외1필지,37.2894892,127.0143396
지에스25 광교자이,폐업,경기도 수원시 영통구 에듀타운로 35 (이의동),경기도 수원시 영통구 이의동 1367번지 자연앤자이 상가1동,37.2852994,127.0505368
세븐일레븐수원정자점,폐업,,"경기도 수원시 장안구 정자동 74-19번지 ,74-35",37.2900123,126.9991491
세븐일레븐(수원매탄2호점),폐업,경기도 수원시 영통구 인계로264번길 10 (매탄동),경기도 수원시 영통구 매탄동 1238-5번지,37.2633521,127.0458671
CGV수원8,폐업,,경기도 수원시 팔달구 매산로1가 18번지 번지 외1필지(지상6층),37.266072,126.999838
씨유 수원명당점,폐업,"경기도 수원시 권선구 세권로315번길 7, 1층 (권선동)",경기도 수원시 권선구 권선동 1285-5번지 1층 ,37.2520467,127.0384214
훼미리마트,폐업,경기도 수원시 영통구 인계로220번길 22 (매탄동),경기도 수원시 영통구 매탄동 923-33번지,37.2639845,127.040941
GS25시다모아점,폐업,경기도 수원시 팔달구 효원로219번길 36 (인계동),경기도 수원시 팔달구 인계동 1026-9번지,37.2648172,127.0266691
미니스톱(아주대점),폐업,"경기도 수원시 팔달구 아주로47번길 32 외1필지  101호 (우만동,플러스빌)",경기도 수원시 팔달구 우만동 45-1번지 외1필지 플러스빌오피스텔 101호,37.2792386,127.0418845
미니스톱경기대 기숙사점,폐업,"경기도 수원시 영통구 광교산로 154-42 (이의동, 산94-6외65필지 경기대학교기숙사1층일부)",경기도 수원시 영통구 이의동 산 94-6번지 경기대학교기숙사1층일부,37.3006759,127.0357824
씨유청명주공점,폐업,"경기도 수원시 영통구 청명북로 67, 나동 1층 101호 (영통동, 청명아파트상가)",경기도 수원시 영통구 영통동 1048-6번지 청명아파트상가 나동 101호,37.2572711,127.0796922
바이더웨이인계점,폐업,경기도 수원시 팔달구 권광로180번길 19 (인계동),경기도 수원시 팔달구 인계동 1120-9번지,37.263464,127.0338047
세븐일레븐(수원역2호),폐업,,경기도 수원시 팔달구 매산로1가 16-1번지,37.2678741,127.0009766
훼미리마트(아주대플러스점),폐업,경기도 수원시 팔달구 아주로47번길 15 1층 (우만동),"경기도 수원시 팔달구 우만동 58-18번지 ,1층",37.278932,127.0426398
세븐일레븐(수원 망포동),폐업,경기도 수원시 영통구 영통로 124 (망포동),경기도 수원시 영통구 망포동 542-11번지,37.2388217,127.0565594
세븐일레븐 수원 화서점,폐업,"경기도 수원시 팔달구 덕영대로697번길 21-7 1동 (화서동,정자프라자)",경기도 수원시 팔달구 화서동 644-4번지 정자프라자1동,37.2851281,126.9908949
(주)비지에프리테일수원탑동점,폐업,경기도 수원시 권선구 탑동로11번길 2 (탑동),경기도 수원시 권선구 탑동 840-7번지,37.2700422,126.9747525
씨유 망포원룸점,폐업,경기도 수원시 영통구 영통로174번길 85 (망포동),경기도 수원시 영통구 망포동 345-20번지,37.2438568,127.0600568
씨유 수원경서점,폐업,경기도 수원시 팔달구 중부대로106번길 34 (인계동),경기도 수원시 팔달구 인계동 218-6번지,37.2762958,127.029142
세븐일레븐,폐업,경기도 수원시 권선구 금호로 62 (호매실동),경기도 수원시 권선구 호매실동 81-1번지,37.2697398,126.9582358
엘지25시우만점,폐업,경기도 수원시 팔달구 팔달문로 161 (우만동),경기도 수원시 팔달구 우만동 530-24번지,37.2831785,127.0336436
씨유수원영통벽적골점,폐업,"경기도 수원시 영통구 영통로214번길 55 (영통동, 974-8, 1층일부)",경기도 수원시 영통구 영통동 974-8번지 1층일부,37.2466049,127.0602504
미니스톱아주대정문점,폐업,경기도 수원시 팔달구 아주로 43-1 (우만동),경기도 수원시 팔달구 우만동 573-6번지,37.2787606,127.0434403
미니스톱수원원천점,폐업,경기도 수원시 영통구 매영로 143 (원천동),경기도 수원시 영통구 원천동 550-2번지,37.2665726,127.0584392
미니스톱수원탑동점,폐업,,경기도 수원시 권선구 탑동 53블럭9롯트번지,37.270251,126.9824303
세븐일레븐(수원매탄4호점),폐업,경기도 수원시 영통구 매탄로79번길 6-2 (매탄동),경기도 수원시 영통구 매탄동 1270-5번지,37.2582086,127.0420315
세븐일레븐수원조원솔대점,폐업,경기도 수원시 장안구 수일로219번길 2 (조원동),경기도 수원시 장안구 조원동 53-2번지,37.3064284,127.0141165
세븐일레븐(수원권선5호점),폐업,경기도 수원시 권선구 효원로 188 (권선동),경기도 수원시 권선구 권선동 939-6번지,37.2637908,127.0223623
훼미리마트수원서문점,폐업,,"경기도 수원시 팔달구 화서동 20-7번지 ,11",37.2855432,127.0066709
세븐일레븐(수원인계7호점),폐업,경기도 수원시 팔달구 경수대로446번길 61 1층 (인계동),경기도 수원시 팔달구 인계동 1032-8번지 1층,37.2651859,127.0299724
미니스톱수원태장점,폐업,"경기도 수원시 영통구 영통로 136 (망포동, 386번지 센트럴타워 117호)",경기도 수원시 영통구 망포동 386번지 센트럴타워 117호,37.2395787,127.0563345
미니스톱수원예술점,폐업,"경기도 수원시 팔달구 효원로308번길 58-9, 104호 (인계동)",경기도 수원시 팔달구 인계동 1134-4번지 104호,37.25787768,127.0337799
위드미수원금당로,폐업,"경기도 수원시 장안구 금당로 46 (조원동, 신원빌딩101호)",경기도 수원시 장안구 조원동 731-6번지 신월빌딩 101호,37.30268,127.0158868
CU탑동삼성점,폐업,"경기도 수원시 권선구 탑동로 60, 편의점 내 1층 (탑동)",경기도 수원시 권선구 탑동 757-6번지 ,37.27412373,126.9739843
세븐일레븐(수원인계점),폐업,경기도 수원시 팔달구 효원로265번길 41 1층 (인계동),경기도 수원시 팔달구 인계동 1043-9번지 1층,37.2638791,127.0312233
세븐일레븐 광교밸리점,폐업,"경기도 수원시 영통구 센트럴타운로 114-6, 101호 (이의동)",경기도 수원시 영통구 이의동 1322-6번지 101호,37.2932917,127.0499216
세븐일레븐광교월드마크1호점,폐업,경기도 수원시 영통구 센트럴타운로 107 (이의동),경기도 수원시 영통구 이의동 1331번지,37.2918147,127.048308
GS25편의점(수원조원점),폐업,경기도 수원시 장안구 조원로111번길 47 (조원동),경기도 수원시 장안구 조원동 759-14번지,37.3003737,127.0125817
세븐일레븐수원인계점,폐업,경기도 수원시 팔달구 효원로265번길 41 (인계동),경기도 수원시 팔달구 인계동 1043-9번지,37.2638791,127.0312233
GS25팔달고등점,폐업,"경기도 수원시 팔달구 고등로59번길 48, 1층 (고등동)",경기도 수원시 팔달구 고등동 51-15번지 1층 ,37.27549382,127.0034986
진로베스토아,폐업,,"경기도 수원시 영통구 원천동 33번지 -7,8",37.2982033,127.0472967
미니스톱영통보보스점,폐업,"경기도 수원시 영통구 봉영로 1612 127호 (영통동,보보스프라자)",경기도 수원시 영통구 영통동 996-4번지 보보스프라자127호,37.2544088,127.0750001
세븐일레븐(수원아이메카점),폐업,"경기도 수원시 팔달구 덕영대로 905 106호 (매산로1가,아이메카빌딩)",경기도 수원시 팔달구 매산로1가 11-12번지 아이메카상가 106호,37.267793,127.0004806
세븐일레븐(수원 원천점),폐업,"경기도 수원시 영통구 중부대로 289, B동 (원천동)",경기도 수원시 영통구 원천동 78-3번지 B동,37.2739566,127.0476095
씨유수원호산빌리지점,폐업,"경기도 수원시 영통구 매영로247번길 15 (원천동, 원천동 419-14번지 1층일부)",경기도 수원시 영통구 원천동 419-14번지 1층일부,37.2594329,127.0654682
미니스톱,폐업,"경기도 수원시 팔달구 권광로 199, 103호 (인계동)",경기도 수원시 팔달구 인계동 1038-2번지 103호,37.2654645,127.032836
미니스톱에듀메디컬점,폐업,"경기도 수원시 영통구 도청로17번길 34 (이의동, 1341-1, 103호)",경기도 수원시 영통구 이의동 1341-1번지 103호,37.2852352,127.0531642
세븐일레븐(인계CGV점),폐업,경기도 수원시 팔달구 권광로 181 외 1필지  113호 (인계동),경기도 수원시 팔달구 인계동 1113-11번지 외 1필지 113호,37.2638789,127.0322266
미니스톱매탄이삭점,폐업,"경기도 수원시 영통구 매탄로 102 외1필지 이삭프라자 110,111 (매탄동)","경기도 수원시 영통구 매탄동 1261-2번지 외1필지 이삭프라자 110,111",37.2597939,127.0434414
세븐일레븐(수원지동점),폐업,경기도 수원시 팔달구 세지로 319 (지동),경기도 수원시 팔달구 지동 281-3번지,37.2794865,127.0236969
(주)보광훼미리마트,폐업,,경기도 수원시 팔달구 팔달로1가 6-9번지,37.2812085,127.0168641
세븐일레븐 오목중앙점,폐업,"경기도 수원시 권선구 삼천병마로1598번길 28-27, 101호 (오목천동)",경기도 수원시 권선구 오목천동 314-27번지 101호,37.2459643,126.9660379
GS25영통매봉점,폐업,경기도 수원시 영통구 매봉로 51 (매탄동),경기도 수원시 영통구 매탄동 1194-4번지,37.2724857,127.0530881
훼미리마트수원망포중앙점,폐업,경기도 수원시 영통구 덕영대로1499번길 75 1층 (망포동),경기도 수원시 영통구 망포동 9-2번지 (1층),37.247518,127.0534998
착한편의점,폐업,"경기도 수원시 팔달구 덕영대로735번길 18 (화서동, 한진현대아파트 상가동 104호 편의점내)",경기도 수원시 팔달구 화서동 656번지 한진현대아파트 상가동 104호 편의점내,37.2812359,126.9934777
미니스톱수원북문2점,폐업,경기도 수원시 장안구 정조로 931 (영화동),경기도 수원시 장안구 영화동 311-6번지,37.2904264,127.012479
CU디지털엠파이어1호점,폐업,"경기도 수원시 영통구 덕영대로1556번길 16, 디지털엠파이어빌딩 226호 (영통동)",경기도 수원시 영통구 영통동 980-3번지 디지털엠파이어빌딩 ,37.2450463,127.0598886
써클K 수원청송점,폐업,경기도 수원시 장안구 파장로 83 (정자동),경기도 수원시 장안구 정자동 535-12번지,37.3066176,126.9913991
세븐일레븐수원성대점,폐업,"경기도 수원시 장안구 서부로2126번길 9 101호 (율전동,성대프라자)",경기도 수원시 장안구 율전동 288-4번지 성대프라자 101호,37.2980905,126.9721142
세븐일레븐(수원권선6호점),폐업,경기도 수원시 권선구 세권로316번길 4 (권선동),경기도 수원시 권선구 권선동 1286-8번지,37.2515422,127.0379478
세븐일레븐(수원영통5호점),폐업,경기도 수원시 영통구 청명로 85 (영통동),경기도 수원시 영통구 영통동 1038-11번지,37.2541276,127.0778855
21세기편의점,폐업,경기도 수원시 팔달구 인계로108번길 4 (인계동),경기도 수원시 팔달구 인계동 1019-5번지,37.2675738,127.0291164
세븐일레븐(수원화서2호점),폐업,"경기도 수원시 팔달구 수성로157번길 27-4 1층 (화서동,우영프라자)",경기도 수원시 팔달구 화서동 678-2번지 우영프라자1층,37.2873715,126.989282
CU신동빌리지점,폐업,"경기도 수원시 영통구 권선로882번길 26-5, 1층 (신동)",경기도 수원시 영통구 신동 921-1번지,37.2491261,127.0423086
씨유 광교대학로점,폐업,"경기도 수원시 영통구 대학1로8번길 109, 1층 (이의동)",경기도 수원시 영통구 이의동 1244-3번지,37.2988432,127.0468347
미니스톱화서오거리점,폐업,경기도 수원시 팔달구 동말로 48 (화서동),경기도 수원시 팔달구 화서동 175-1번지,37.2785152,126.9992512
씨유 우만본점(CU),폐업,경기도 수원시 팔달구 월드컵로297번길 42 (우만동),경기도 수원시 팔달구 우만동 522-26번지,37.2840436,127.0333621
세븐일레븐 수원정자중앙,폐업,"경기도 수원시 장안구 수성로275번길 28, 1층 (정자동)",경기도 수원시 장안구 정자동 72-6번지,37.2916522,127.0016752
훼미리마트,폐업,"경기도 수원시 권선구 여기산로 19, 101호 (구운동,선경(아)상가)",경기도 수원시 권선구 구운동 466번지 선경(아)상가 101호,37.27912528,126.9776696
씨유매탄주공점,폐업,경기도 수원시 영통구 매여울로67번길 48 (매탄동),경기도 수원시 영통구 매탄동 153-36번지,37.27449,127.042615
씨유수원평동점,폐업,"경기도 수원시 권선구 평동로 72, 1층 (평동)",경기도 수원시 권선구 평동 37-37번지 1층,37.2575479,126.9930636
잇스토어리테일 세류점,폐업,"경기도 수원시 권선구 덕영대로1152번길 38, 1층 (세류동)",경기도 수원시 권선구 세류동 1131-42번지 1층,37.249132,127.015562
엘지25수원만호,폐업,경기도 수원시 팔달구 향교로 154 (중동),경기도 수원시 팔달구 중동 14번지,37.2738472,127.0157578
세븐일레븐(수원탑동점),폐업,,경기도 수원시 권선구 탑동 46-6번지,37.2727327,126.9622591
미니스톱인계아울렛점,폐업,경기도 수원시 팔달구 중부대로60번길 40 (인계동),경기도 수원시 팔달구 인계동 751-9번지,37.2745402,127.0217224
엘지25아주대점,폐업,경기도 수원시 영통구 아주로 46 (원천동),경기도 수원시 영통구 원천동 18-1번지,37.2787603,127.0441394
GS25수원천로,폐업,"경기도 수원시 권선구 수원천로 5, 1층 (세류동)",경기도 수원시 권선구 세류동 454-7번지,37.25571,127.0085293
세븐일레븐 광교롯데아울렛점,폐업,"경기도 수원시 영통구 도청로 10, 1층 (이의동)",경기도 수원시 영통구 이의동 1338번지,37.2861261,127.0558599
씨유탑동대로점,폐업,"경기도 수원시 권선구 금호로 200 (탑동, 1층)",경기도 수원시 권선구 탑동 747-5번지 1층 ,37.27448359,126.9718081
씨유아주대플러스점,폐업,"경기도 수원시 팔달구 아주로47번길 15, 1층 (우만동)",경기도 수원시 팔달구 우만동 58-18번지 1층,37.278932,127.0426398
GS25 수원신곡,폐업,"경기도 수원시 권선구 세권로94번길 1 (세류동, 편의점 내)",경기도 수원시 권선구 세류동 508-44번지 편의점 내 ,37.25781806,127.0145828
미니스톱수원역점,폐업,경기도 수원시 팔달구 덕영대로 925 (매산로1가),경기도 수원시 팔달구 매산로1가 57-69번지,37.2659639,127.0013712
미니스톱조원점,폐업,경기도 수원시 장안구 조원로 91 (조원동),경기도 수원시 장안구 조원동 743-5번지,37.300896,127.015503
GS25수원선일점,폐업,"경기도 수원시 권선구 효원로266번길 14, 101호 (권선동, 선일빌딩)",경기도 수원시 권선구 권선동 1013-21번지 선일빌딩 101호,37.26110425,127.0301964
KBS수원휴게실,폐업,경기도 수원시 팔달구 인계로 123 외70필지 (인계동),경기도 수원시 팔달구 인계동 468번지 외70필지,37.2692401,127.0320032
미니스톱수원수원매산점,폐업,경기도 수원시 팔달구 향교로 55-1 (매산로2가),경기도 수원시 팔달구 매산로2가 8-2번지,37.269658,127.0068617
맥스피드피시방,폐업,"경기도 수원시 장안구 화산로213번길 15, 2층 (율전동)",경기도 수원시 장안구 율전동 288-40번지 2층,37.2988205,126.9727004
세븐일레븐(수원역점),폐업,경기도 수원시 팔달구 향교로1번길 19 (매산로1가),경기도 수원시 팔달구 매산로1가 11-10번지,37.2682615,127.0003678
이마트,폐업,"경기도 수원시 팔달구 권선로 731 외 2필지  107호 (인계동,삼부르네상스)",경기도 수원시 팔달구 인계동 1135-8번지 외 2필지 삼부르네상스오피스텔 107호,37.2582387,127.0310633
지에스25(정자스카이점),폐업,경기도 수원시 장안구 장안로 92 (정자동),경기도 수원시 장안구 정자동 48-8번지 ,37.29234602,127.0021489
훼미리마트 율전상률점,폐업,경기도 수원시 장안구 서부로2181번길 55 (율전동),경기도 수원시 장안구 율전동 149-4번지,37.3031175,126.9695856
세븐일레븐(수원르네상스점),폐업,"경기도 수원시 팔달구 권선로 731 외 2필지  107호 (인계동,삼부르네상스)",경기도 수원시 팔달구 인계동 1135-8번지 외 2필지 삼부르네상스 107호,37.2582387,127.0310633
(주)피앤피모터스(Stage Ctr-No1),폐업,"경기도 수원시 권선구 경수대로 123, 2층 (권선동)",경기도 수원시 권선구 권선동 896번지 2층 ,37.2381571,127.0183325
세븐일레븐,폐업,"경기도 수원시 장안구 서부로2126번길 9 (율전동,성대프라자 101호)",경기도 수원시 장안구 율전동 288-4번지 성대프라자 101호,37.2980905,126.9721142
베스트올수원역점,폐업,경기도 수원시 팔달구 향교로 8 (매산로1가),경기도 수원시 팔달구 매산로1가 49-11번지,37.2675137,127.00198
GS25 수원신곡점,폐업,"경기도 수원시 권선구 세권로94번길 1, 1층 (세류동)",경기도 수원시 권선구 세류동 508-44번지 1층,37.257818,127.0145828
세븐일레븐 호매실원룸점,폐업,"경기도 수원시 권선구 금곡로102번길 45, 106호 (금곡동)",경기도 수원시 권선구 금곡동 1086-2번지 106호,37.2721563,126.9418749
미니스톱 팔달남문점,폐업,경기도 수원시 팔달구 행궁로 80 (팔달로3가),경기도 수원시 팔달구 팔달로3가 124-1번지,37.2755952,127.015341
훼미리마트,폐업,경기도 수원시 영통구 덕영대로 1689 (영통동),경기도 수원시 영통구 영통동 1024-1번지,37.2479117,127.0759745
씨유아주대프라자점,폐업,"경기도 수원시 영통구 월드컵로 199, 107호 (원천동)",경기도 수원시 영통구 원천동 13-4번지 캠퍼스프라자 107호,37.2791838,127.0440607
씨유광교에듀하임점,폐업,"경기도 수원시 영통구 에듀타운로 101, 103동 104호 105호 (이의동, 에듀하임1309오피스텔)",경기도 수원시 영통구 이의동 1352번지 에듀하임1309오피스텔 103동 104호105호 ,37.2893378,127.0456451
씨유 수원수정점,폐업,경기도 수원시 팔달구 고매로19번길 4 (고등동),경기도 수원시 팔달구 고등동 64-5번지,37.271352,127.0049452
미니스톱화서블루밍점,폐업,경기도 수원시 팔달구 팔달로153번길 65 (화서동),경기도 수원시 팔달구 화서동 81-48번지,37.2823986,127.0020362
써클케이수원화서점,폐업,경기도 수원시 팔달구 동말로 57 (화서동),경기도 수원시 팔달구 화서동 107-5번지,37.2788756,127.0005366
세븐일레븐(수원권선3호점),폐업,경기도 수원시 권선구 세권로165번길 30-25 (권선동),경기도 수원시 권선구 권선동 1054-7번지,37.2570417,127.0245587
엘지휴게음식점,폐업,"경기도 수원시 팔달구 팔달로 105 , 2, 6, 20, 26, 27 (화서동)","경기도 수원시 팔달구 화서동 93-1번지 , 2, 6, 20, 26, 27",37.2780737,127.002927
LG25 정자점,폐업,경기도 수원시 장안구 장안로 269 (정자동),경기도 수원시 장안구 정자동 528-6번지,37.3056535,126.9911737
씨유수원캐슬점,폐업,"경기도 수원시 팔달구 권광로340번길 23, 1층 (우만동)",경기도 수원시 팔달구 우만동 144-21번지 1층,37.2770409,127.0393577
미니스톱화서점,폐업,경기도 수원시 팔달구 팔달로119번길 16 (화서동),경기도 수원시 팔달구 화서동 71-93번지,37.2792901,127.0028143
